Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
427,tt0041931,2020-09-26,2020-09-26,,Stromboli (Terra di Dio),https://www.imdb.com/title/tt0041931/,movie,7.3,107,1950,Drama,6383,1950-02-15,Roberto Rossellini,,
428,tt0040491,2020-09-26,2020-09-26,,Joan of Arc,https://www.imdb.com/title/tt0040491/,movie,6.4,145,1948,"Biography, Drama, War",3150,1948-11-11,Victor Fleming,,
429,tt0037536,2020-09-26,2020-09-26,,The Bells of St. Mary's,https://www.imdb.com/title/tt0037536/,movie,7.3,126,1945,Drama,7547,1945-12-06,Leo McCarey,,
430,tt0032484,2020-09-26,2020-09-26,,Foreign Correspondent,https://www.imdb.com/title/tt0032484/,movie,7.5,120,1940,"Action, Romance, Thriller, War",19662,1940-08-16,Alfred Hitchcock,,
431,tt0039694,2020-09-26,2020-09-26,,The Paradine Case,https://www.imdb.com/title/tt0039694/,movie,6.5,125,1947,"Crime, Drama, Romance, Thriller",10786,1947-12-29,Alfred Hitchcock,,
432,tt0042994,2020-09-26,2020-09-26,,Stage Fright,https://www.imdb.com/title/tt0042994/,movie,7.1,110,1950,"Film-Noir, Mystery, Thriller",13528,1950-02-23,Alfred Hitchcock,,
433,tt0056869,2020-09-26,2020-09-26,,The Birds,https://www.imdb.com/title/tt0056869/,movie,7.7,119,1963,"Drama, Horror, Mystery, Romance",178456,1963-03-28,Alfred Hitchcock,,
434,tt0048750,2020-09-26,2020-09-26,,The Trouble with Harry,https://www.imdb.com/title/tt0048750/,movie,7.1,99,1955,"Comedy, Mystery",36560,1955-09-30,Alfred Hitchcock,,
435,tt0058329,2020-09-26,2020-09-26,,Marnie,https://www.imdb.com/title/tt0058329/,movie,7.1,130,1964,"Crime, Drama, Mystery, Romance, Thriller",47079,1964-07-09,Alfred Hitchcock,,
436,tt0040823,2020-09-28,2020-09-28,,"Sorry, Wrong Number",https://www.imdb.com/title/tt0040823/,movie,7.4,89,1948,"Drama, Film-Noir, Mystery, Thriller",10528,1948-09-01,Anatole Litvak,,
437,tt0019415,2020-09-28,2020-09-28,,Spione,https://www.imdb.com/title/tt0019415/,movie,7.6,150,1928,"Romance, Thriller",3407,1928-03-22,Fritz Lang,,
438,tt0057345,2020-09-28,2020-09-28,,Le mépris,https://www.imdb.com/title/tt0057345/,movie,7.6,103,1963,"Drama, Romance",30392,1963-10-29,Jean-Luc Godard,,
439,tt0027652,2020-09-28,2020-09-28,,Fury,https://www.imdb.com/title/tt0027652/,movie,7.9,92,1936,"Crime, Drama, Film-Noir, Thriller",11904,1936-06-05,Fritz Lang,,
440,tt0035432,2020-09-29,2020-09-29,,This Gun for Hire,https://www.imdb.com/title/tt0035432/,movie,7.4,81,1942,"Crime, Drama, Film-Noir, Thriller",8847,1942-04-24,Frank Tuttle,,
441,tt0038369,2020-09-29,2020-09-29,,The Blue Dahlia,https://www.imdb.com/title/tt0038369/,movie,7.2,96,1946,"Crime, Film-Noir, Mystery, Thriller",8141,1946-04-16,George Marshall,,
442,tt0040558,2020-09-29,2020-09-29,,Macbeth,https://www.imdb.com/title/tt0040558/,movie,7.5,107,1948,"Drama, History, War",6758,1948-09-03,Orson Welles,,
443,tt0048393,2020-09-29,2020-09-29,,Mr. Arkadin,https://www.imdb.com/title/tt0048393/,movie,7.2,93,1955,"Crime, Drama, Film-Noir, Mystery, Thriller",8076,1955-06-27,Orson Welles,,
444,tt0036723,2020-09-29,2020-09-29,,Cover Girl,https://www.imdb.com/title/tt0036723/,movie,6.8,107,1944,"Comedy, Music, Musical, Romance",5164,1944-03-20,Charles Vidor,,
445,tt0065054,2020-09-30,2020-09-30,,Sweet Charity,https://www.imdb.com/title/tt0065054/,movie,7.0,149,1969,"Comedy, Drama, Music, Musical, Romance",5550,1969-02-14,Bob Fosse,,
446,tt0030241,2020-09-30,2020-09-30,,Holiday,https://www.imdb.com/title/tt0030241/,movie,7.8,95,1938,"Comedy, Romance",15483,1938-05-24,George Cukor,,
447,tt0031359,2020-09-30,2020-09-30,,Gaslight,https://www.imdb.com/title/tt0031359/,movie,7.4,84,1940,"Mystery, Thriller",4180,1940-06-25,Thorold Dickinson,,
448,tt0041090,2020-09-30,2020-09-30,,Adam's Rib,https://www.imdb.com/title/tt0041090/,movie,7.5,101,1949,"Comedy, Drama, Romance",20404,1949-11-18,George Cukor,,
449,tt0069995,2020-10-01,2020-10-01,,Don't Look Now,https://www.imdb.com/title/tt0069995/,movie,7.2,110,1973,"Drama, Horror, Mystery, Thriller",52336,1973-10-11,Nicolas Roeg,,
450,tt0033045,2020-10-02,2020-10-02,,The Shop Around the Corner,https://www.imdb.com/title/tt0033045/,movie,8.1,99,1940,"Comedy, Drama, Romance",29994,1940-01-10,Ernst Lubitsch,,
451,tt0482606,2020-10-02,2020-10-02,,The Strangers,https://www.imdb.com/title/tt0482606/,movie,6.2,86,2008,"Horror, Mystery, Thriller",123164,2008-05-29,Bryan Bertino,,
452,tt0053472,2020-10-02,2020-10-02,,À bout de souffle,https://www.imdb.com/title/tt0053472/,movie,7.8,90,1960,"Crime, Drama",76574,1960-03-16,Jean-Luc Godard,,
453,tt0056663,2020-10-02,2020-10-02,,Vivre sa vie: Film en douze tableaux,https://www.imdb.com/title/tt0056663/,movie,8.0,80,1962,Drama,29851,1962-08-28,Jean-Luc Godard,,
454,tt0059592,2020-10-02,2020-10-02,,Pierrot le Fou,https://www.imdb.com/title/tt0059592/,movie,7.6,110,1965,"Crime, Drama, Romance",31372,1965-08-29,Jean-Luc Godard,,
455,tt0061996,2020-10-02,2020-10-02,,Mouchette,https://www.imdb.com/title/tt0061996/,movie,7.8,81,1967,Drama,11028,1967-03-14,Robert Bresson,,
456,tt0060138,2020-10-02,2020-10-02,,Au hasard Balthazar,https://www.imdb.com/title/tt0060138/,movie,7.9,95,1966,Drama,19060,1966-05-15,Robert Bresson,,
457,tt0042619,2020-10-02,2020-10-02,,Journal d'un curé de campagne,https://www.imdb.com/title/tt0042619/,movie,7.9,115,1951,Drama,10727,1951-02-07,Robert Bresson,,
458,tt0049902,2020-10-02,2020-10-02,,Un condamné à mort s'est échappé ou Le vent souffle où il veut,https://www.imdb.com/title/tt0049902/,movie,8.3,101,1956,"Drama, Thriller, War",20525,1956-11-11,Robert Bresson,,
459,tt0065152,2020-10-02,2020-10-02,,Une femme douce,https://www.imdb.com/title/tt0065152/,movie,7.5,88,1969,"Drama, Romance",2568,1969-05-31,Robert Bresson,,
460,tt0032818,2020-10-02,2020-10-02,,The Mummy's Hand,https://www.imdb.com/title/tt0032818/,movie,6.1,67,1940,"Adventure, Fantasy, Horror",3809,1940-09-20,Christy Cabanne,,
461,tt0035096,2020-10-02,2020-10-02,,The Mummy's Tomb,https://www.imdb.com/title/tt0035096/,movie,5.7,61,1942,"Drama, Fantasy, Horror, Mystery, Thriller",3110,1942-10-23,Harold Young,,
462,tt0037099,2020-10-02,2020-10-02,,The Mummy's Ghost,https://www.imdb.com/title/tt0037099/,movie,5.7,61,1944,"Fantasy, Horror",2776,1944-07-01,Reginald Le Borg,,
463,tt0037098,2020-10-02,2020-10-02,,The Mummy's Curse,https://www.imdb.com/title/tt0037098/,movie,5.6,60,1944,"Action, Fantasy, Horror, Romance, Thriller",2792,1944-12-22,Leslie Goodwins,,
464,tt0032635,2020-10-02,2020-10-02,,The Invisible Man Returns,https://www.imdb.com/title/tt0032635/,movie,6.5,81,1940,"Drama, Horror, Mystery, Sci-Fi, Thriller",4106,1940-01-12,Joe May,,
465,tt0032637,2020-10-02,2020-10-02,,The Invisible Woman,https://www.imdb.com/title/tt0032637/,movie,6.0,72,1940,"Comedy, Romance, Sci-Fi",2632,1940-12-27,A. Edward Sutherland,,
466,tt0036959,2020-10-02,2020-10-02,,The Invisible Man's Revenge,https://www.imdb.com/title/tt0036959/,movie,5.8,78,1944,"Horror, Sci-Fi",2073,1944-06-09,Ford Beebe,,
467,tt0058700,2020-10-02,2020-10-02,,The Last Man on Earth,https://www.imdb.com/title/tt0058700/,movie,6.8,86,1964,"Drama, Horror, Sci-Fi",18562,1964-05-06,"Ubaldo Ragona, Sidney Salkow",,
468,tt0023293,2020-10-02,2020-10-02,,The Old Dark House,https://www.imdb.com/title/tt0023293/,movie,7.1,72,1932,"Comedy, Horror, Thriller",10210,1932-10-19,James Whale,,
469,tt0026912,2020-10-02,2020-10-02,,The Raven,https://www.imdb.com/title/tt0026912/,movie,7.0,61,1935,"Crime, Horror",5006,1935-07-08,Lew Landers,,
470,tt0023249,2020-10-02,2020-10-02,,Murders in the Rue Morgue,https://www.imdb.com/title/tt0023249/,movie,6.4,61,1932,"Crime, Horror, Mystery, Romance",4148,1932-01-27,Robert Florey,,
471,tt0036733,2020-10-02,2020-10-02,,The Curse of the Cat People,https://www.imdb.com/title/tt0036733/,movie,6.8,70,1944,"Drama, Horror, Mystery",6121,1944-03-03,"Gunther von Fritsch, Robert Wise",,
472,tt0039504,2020-10-03,2020-10-03,,Ivy,https://www.imdb.com/title/tt0039504/,movie,7.1,99,1947,"Crime, Drama, Thriller",845,1947-06-26,Sam Wood,,
473,tt0045557,2020-10-03,2020-10-03,,The Bigamist,https://www.imdb.com/title/tt0045557/,movie,6.8,80,1953,"Drama, Film-Noir",3605,1953-11-24,Ida Lupino,,
474,tt0048281,2020-10-03,2020-10-03,,The Ladykillers,https://www.imdb.com/title/tt0048281/,movie,7.7,91,1955,"Comedy, Crime",28035,1955-12-08,Alexander Mackendrick,,
475,tt0024617,2020-10-03,2020-10-03,,The Story of Temple Drake,https://www.imdb.com/title/tt0024617/,movie,7.1,70,1933,Drama,1417,1933-05-06,Stephen Roberts,,
476,tt0055304,2020-10-03,2020-10-03,,The Pit and the Pendulum,https://www.imdb.com/title/tt0055304/,movie,7.1,80,1961,"Drama, Horror, Mystery",13554,1961-08-23,Roger Corman,,
477,tt0053925,2020-10-03,2020-10-03,,House of Usher,https://www.imdb.com/title/tt0053925/,movie,7.0,79,1960,"Drama, Horror",12710,1960-06-18,Roger Corman,,
478,tt0058333,2020-10-03,2020-10-03,,The Masque of the Red Death,https://www.imdb.com/title/tt0058333/,movie,7.0,89,1964,Horror,13498,1964-06-24,Roger Corman,,
479,tt0056552,2020-10-03,2020-10-03,,Tales of Terror,https://www.imdb.com/title/tt0056552/,movie,6.9,89,1962,"Comedy, Horror, Mystery, Thriller",6881,1962-07-04,Roger Corman,,
480,tt0059821,2020-10-03,2020-10-03,,The Tomb of Ligeia,https://www.imdb.com/title/tt0059821/,movie,6.5,82,1964,"Drama, Horror, Thriller",5744,1964-11-29,Roger Corman,,
481,tt0065851,2020-10-03,2020-10-03,,The Horror of Frankenstein,https://www.imdb.com/title/tt0065851/,movie,5.8,95,1970,"Horror, Sci-Fi",2406,1970-11-08,Jimmy Sangster,,
482,tt0062885,2020-10-03,2020-10-03,,The Devil Rides Out,https://www.imdb.com/title/tt0062885/,movie,7.0,96,1968,Horror,8486,1968-07-20,Terence Fisher,,
483,tt0034902,2020-10-04,2020-10-04,,Invisible Agent,https://www.imdb.com/title/tt0034902/,movie,6.0,81,1942,"Action, Adventure, Romance, Sci-Fi",1996,1942-07-31,Edwin L. Marin,,
484,tt0068290,2020-10-04,2020-10-04,,Blood from the Mummy's Tomb,https://www.imdb.com/title/tt0068290/,movie,5.7,94,1971,Horror,3068,1971-10-14,"Michael Carreras, Seth Holt",,
485,tt0062006,2020-10-04,2020-10-04,,The Mummy's Shroud,https://www.imdb.com/title/tt0062006/,movie,5.6,90,1967,Horror,1920,1967-03-15,John Gilling,,
486,tt0044937,2020-10-05,2020-10-05,,My Cousin Rachel,https://www.imdb.com/title/tt0044937/,movie,7.1,98,1952,"Drama, Mystery, Romance",2650,1952-12-25,Henry Koster,,
487,tt0031826,2020-10-05,2020-10-05,,The Private Lives of Elizabeth and Essex,https://www.imdb.com/title/tt0031826/,movie,7.1,106,1939,"Biography, Drama, History, Romance",5431,1939-09-27,Michael Curtiz,,
488,tt0067727,2020-10-06,2020-10-06,,See No Evil,https://www.imdb.com/title/tt0067727/,movie,6.7,88,1971,"Mystery, Thriller",3110,1971-09-02,Richard Fleischer,,
489,tt2543312,2020-10-06,2020-10-06,,Halt and Catch Fire,https://www.imdb.com/title/tt2543312/,tvSeries,8.4,60,2014,Drama,30117,2014-03-08,,,
490,tt0038461,2020-10-07,2020-10-07,,Deception,https://www.imdb.com/title/tt0038461/,movie,7.1,115,1946,"Crime, Drama, Film-Noir, Music, Romance, Thriller",3418,1946-10-18,Irving Rapper,,
491,tt0052918,2020-10-07,2020-10-07,,Imitation of Life,https://www.imdb.com/title/tt0052918/,movie,7.8,125,1959,Drama,15466,1959-03-17,Douglas Sirk,,
492,tt0050839,2020-10-07,2020-10-07,,Peyton Place,https://www.imdb.com/title/tt0050839/,movie,7.2,157,1957,"Drama, Romance",5708,1957-12-11,Mark Robson,,
493,tt0044391,2020-10-07,2020-10-07,,The Bad and the Beautiful,https://www.imdb.com/title/tt0044391/,movie,7.8,118,1952,"Drama, Romance",14159,1952-12-25,Vincente Minnelli,,
494,tt0034415,2020-10-07,2020-10-07,,Ziegfeld Girl,https://www.imdb.com/title/tt0034415/,movie,6.8,132,1941,"Drama, Musical, Romance",2737,1941-04-25,"Busby Berkeley, Robert Z. Leonard",,
495,tt0035446,2020-10-07,2020-10-07,,To Be or Not to Be,https://www.imdb.com/title/tt0035446/,movie,8.2,99,1942,"Comedy, Romance, War",33345,1942-02-19,Ernst Lubitsch,,
496,tt0043332,2020-10-07,2020-10-07,,Bellissima,https://www.imdb.com/title/tt0043332/,movie,7.8,114,1951,"Comedy, Drama",4364,1951-12-28,Luchino Visconti,,
497,tt0045810,2020-10-07,2020-10-07,,Gentlemen Prefer Blondes,https://www.imdb.com/title/tt0045810/,movie,7.2,91,1953,"Comedy, Musical, Romance",34674,1953-07-01,Howard Hawks,,
498,tt1714208,2020-10-07,2020-10-07,,The Woman,https://www.imdb.com/title/tt1714208/,movie,6.0,101,2011,"Drama, Horror",23066,2011-01-23,Lucky McKee,,
499,tt1441326,2020-10-08,2020-10-08,,Martha Marcy May Marlene,https://www.imdb.com/title/tt1441326/,movie,6.9,102,2011,"Drama, Mystery, Thriller",50877,2011-01-21,Sean Durkin,,
500,tt0053143,2020-10-08,2020-10-08,,Operation Petticoat,https://www.imdb.com/title/tt0053143/,movie,7.3,124,1959,"Comedy, Romance, War",13628,1959-12-03,Blake Edwards,,
501,tt0036377,2020-10-08,2020-10-08,,The Song of Bernadette,https://www.imdb.com/title/tt0036377/,movie,7.6,156,1943,"Biography, Drama",6555,1943-12-21,Henry King,,
502,tt0019130,2020-10-08,2020-10-08,,The Man Who Laughs,https://www.imdb.com/title/tt0019130/,movie,7.7,110,1928,"Drama, Mystery, Romance, Thriller",6481,1928-04-27,Paul Leni,,
503,tt4273292,2020-10-08,2020-10-08,,Under the Shadow,https://www.imdb.com/title/tt4273292/,movie,6.9,84,2016,"Drama, Fantasy, Horror, Thriller, War",25884,2016-01-22,Babak Anvari,,
504,tt0041786,2020-10-08,2020-10-08,,The Reckless Moment,https://www.imdb.com/title/tt0041786/,movie,7.1,82,1949,"Crime, Drama, Film-Noir",4702,1949-10-29,Max Ophüls,,
505,tt0049856,2020-10-08,2020-10-08,,Time Without Pity,https://www.imdb.com/title/tt0049856/,movie,6.8,85,1957,"Crime, Drama, Mystery",1373,1957-03-21,Joseph Losey,,
506,tt0046187,2020-10-08,2020-10-08,,Pickup on South Street,https://www.imdb.com/title/tt0046187/,movie,7.7,80,1953,"Crime, Film-Noir, Thriller",13677,1953-05-27,Samuel Fuller,,
507,tt0037075,2020-10-08,2020-10-08,,Ministry of Fear,https://www.imdb.com/title/tt0037075/,movie,7.2,86,1944,"Crime, Drama, Film-Noir, Mystery, Thriller",7438,1944-05-19,Fritz Lang,,
508,tt0058294,2020-10-09,2020-10-09,,Lilith,https://www.imdb.com/title/tt0058294/,movie,6.9,114,1964,Drama,2752,1964-09-19,Robert Rossen,,
509,tt0035884,2020-10-09,2020-10-09,,Five Graves to Cairo,https://www.imdb.com/title/tt0035884/,movie,7.3,96,1943,"Thriller, War",5476,1943-05-26,Billy Wilder,,
510,tt0059712,2020-10-09,2020-10-09,,Ship of Fools,https://www.imdb.com/title/tt0059712/,movie,7.1,149,1965,"Drama, Romance, War",5725,1965-07-28,Stanley Kramer,,
511,tt0036868,2020-10-09,2020-10-09,,The Best Years of Our Lives,https://www.imdb.com/title/tt0036868/,movie,8.1,170,1946,"Drama, Romance, War",60834,1946-11-21,William Wyler,,
512,tt0016039,2020-10-09,2020-10-09,,The Lost World,https://www.imdb.com/title/tt0016039/,movie,7.0,110,1925,"Adventure, Fantasy, Sci-Fi, Thriller",4966,1925-02-02,Harry O. Hoyt,,
513,tt0063571,2020-10-10,2020-10-10,,Secret Ceremony,https://www.imdb.com/title/tt0063571/,movie,6.3,109,1968,"Drama, Thriller",2153,1968-10-23,Joseph Losey,,
514,tt0074452,2020-10-10,2020-10-10,,The Eagle Has Landed,https://www.imdb.com/title/tt0074452/,movie,6.9,135,1976,"Adventure, Drama, Thriller, War",20453,1976-12-25,John Sturges,,
515,tt0069528,2020-10-10,2020-10-10,,Young Winston,https://www.imdb.com/title/tt0069528/,movie,6.7,157,1972,"Biography, Drama, War",2404,1972-07-20,Richard Attenborough,,
516,tt0082927,2020-10-10,2020-10-10,,Le pont du Nord,https://www.imdb.com/title/tt0082927/,movie,6.9,129,1981,"Adventure, Crime, Drama, Fantasy, Mystery",1131,1981-10-07,Jacques Rivette,,
517,tt0054476,2020-10-10,2020-10-10,,Wild River,https://www.imdb.com/title/tt0054476/,movie,7.6,110,1960,"Drama, History, Romance",5060,1960-05-22,Elia Kazan,,
518,tt0062407,2020-10-10,2020-10-10,,Two for the Road,https://www.imdb.com/title/tt0062407/,movie,7.5,111,1967,"Comedy, Drama, Romance",12863,1967-04-27,Stanley Donen,,
519,tt0039208,2020-10-10,2020-10-10,,Boomerang!,https://www.imdb.com/title/tt0039208/,movie,7.2,88,1947,"Crime, Drama, Film-Noir, Romance",4249,1947-01-26,Elia Kazan,,
520,tt0040647,2020-10-10,2020-10-10,,No Orchids for Miss Blandish,https://www.imdb.com/title/tt0040647/,movie,6.0,102,1948,"Crime, Drama, Film-Noir, Thriller",608,1948-04-15,St. John Legh Clowes,,
521,tt0047200,2020-10-10,2020-10-10,,The Mad Magician,https://www.imdb.com/title/tt0047200/,movie,6.5,72,1954,"Horror, Mystery, Thriller",1679,1954-04-07,John Brahm,,
522,tt0048342,2020-10-10,2020-10-10,,The Man from Laramie,https://www.imdb.com/title/tt0048342/,movie,7.3,103,1955,Western,10269,1955-07-13,Anthony Mann,,
523,tt0052724,2020-10-10,2020-10-10,,Day of the Outlaw,https://www.imdb.com/title/tt0052724/,movie,7.3,92,1959,Western,3490,1959-05-14,André De Toth,,
524,tt0051899,2020-10-10,2020-10-10,,Man of the West,https://www.imdb.com/title/tt0051899/,movie,7.1,100,1958,"Drama, Romance, Western",7472,1958-09-17,Anthony Mann,,
525,tt0046035,2020-10-11,2020-10-11,,The Man from the Alamo,https://www.imdb.com/title/tt0046035/,movie,6.5,79,1953,"Drama, Western",1838,1953-07-23,Budd Boetticher,,
526,tt0044413,2020-10-11,2020-10-11,,Bend of the River,https://www.imdb.com/title/tt0044413/,movie,7.3,91,1952,"Action, Adventure, Romance, Western",8236,1952-01-23,Anthony Mann,,
527,tt0042004,2020-10-11,2020-10-11,,Under Capricorn,https://www.imdb.com/title/tt0042004/,movie,6.2,117,1949,"Crime, Drama, Romance",6864,1949-09-08,Alfred Hitchcock,,
528,tt0043137,2020-10-11,2020-10-11,,Winchester '73,https://www.imdb.com/title/tt0043137/,movie,7.6,92,1950,"Action, Drama, Western",18853,1950-06-01,Anthony Mann,,
529,tt0049006,2020-10-11,2020-10-11,,Beyond a Reasonable Doubt,https://www.imdb.com/title/tt0049006/,movie,6.9,80,1956,"Crime, Drama, Film-Noir",5078,1956-09-13,Fritz Lang,,
530,tt7095476,2020-10-11,2020-10-11,,Waiting for Anya,https://www.imdb.com/title/tt7095476/,movie,5.9,109,2020,"Drama, Thriller, War",1181,2020-01-16,Ben Cookson,,
531,tt0029608,2020-10-11,2020-10-11,,Stella Dallas,https://www.imdb.com/title/tt0029608/,movie,7.4,106,1937,"Drama, Romance",5140,1937-08-05,King Vidor,,
532,tt0022958,2020-10-12,2020-10-12,,Grand Hotel,https://www.imdb.com/title/tt0022958/,movie,7.4,112,1932,"Drama, Romance",18317,1932-04-12,Edmund Goulding,,
533,tt0034236,2020-10-12,2020-10-12,,The Strawberry Blonde,https://www.imdb.com/title/tt0034236/,movie,7.3,99,1941,"Comedy, Music, Romance",3499,1941-02-12,Raoul Walsh,,
534,tt0022208,2020-10-12,2020-10-12,,Night Nurse,https://www.imdb.com/title/tt0022208/,movie,7.0,72,1931,"Comedy, Crime, Drama, Mystery",3622,1931-07-16,William A. Wellman,,
535,tt0022153,2020-10-12,2020-10-12,,The Miracle Woman,https://www.imdb.com/title/tt0022153/,movie,7.2,90,1931,"Drama, Romance",1992,1931-07-17,Frank Capra,,
536,tt0097737,2020-10-12,2020-10-12,,Leviathan,https://www.imdb.com/title/tt0097737/,movie,5.8,98,1989,"Adventure, Horror, Mystery, Sci-Fi, Thriller",19842,1989-03-17,George P. Cosmatos,,
537,tt0093431,2020-10-12,2020-10-12,,The Lonely Passion of Judith Hearne,https://www.imdb.com/title/tt0093431/,movie,7.0,116,1987,"Drama, Romance",1013,1987-12-23,Jack Clayton,,
538,tt0067144,2020-10-12,2020-10-12,,The Go-Between,https://www.imdb.com/title/tt0067144/,movie,7.2,116,1971,"Drama, Romance",5518,1971-05-25,Joseph Losey,,
539,tt0055871,2020-10-12,2020-10-12,,The Counterfeit Traitor,https://www.imdb.com/title/tt0055871/,movie,7.5,140,1962,"Drama, History, Thriller, War",2592,1962-04-17,George Seaton,,
540,tt0037932,2020-10-12,2020-10-12,,My Name Is Julia Ross,https://www.imdb.com/title/tt0037932/,movie,7.1,65,1945,"Crime, Drama, Film-Noir, Mystery, Thriller",2876,1945-11-08,Joseph H. Lewis,,
541,tt0046951,2020-10-12,2020-10-12,,Elephant Walk,https://www.imdb.com/title/tt0046951/,movie,6.3,103,1953,"Adventure, Drama",2311,1953-04-21,William Dieterle,,
542,tt0061407,2020-10-12,2020-10-12,,The Taming of the Shrew,https://www.imdb.com/title/tt0061407/,movie,7.1,122,1967,"Comedy, Drama, Romance",7701,1967-02-27,Franco Zeffirelli,,
543,tt0067992,2020-10-12,2020-10-12,,Willy Wonka & the Chocolate Factory,https://www.imdb.com/title/tt0067992/,movie,7.8,100,1971,"Family, Fantasy, Musical",187710,1971-06-28,Mel Stuart,,
544,tt0064106,2020-10-13,2020-10-13,,Le boucher,https://www.imdb.com/title/tt0064106/,movie,7.4,93,1970,"Drama, Thriller",8194,1970-02-27,Claude Chabrol,,
545,tt0027438,2020-10-14,2020-10-14,,The Charge of the Light Brigade,https://www.imdb.com/title/tt0027438/,movie,7.1,115,1936,"Action, Adventure, Romance, War",4727,1936-10-20,Michael Curtiz,,
546,tt0024894,2020-10-16,2020-10-16,,The Black Cat,https://www.imdb.com/title/tt0024894/,movie,7.0,65,1934,"Adventure, Crime, Horror, Romance, Thriller",10352,1934-05-03,Edgar G. Ulmer,,
547,tt0035751,2020-10-16,2020-10-16,,The Constant Nymph,https://www.imdb.com/title/tt0035751/,movie,6.8,112,1943,"Drama, Music, Romance",1308,1943-06-23,Edmund Goulding,,
548,tt0037498,2020-10-16,2020-10-16,,The Affairs of Susan,https://www.imdb.com/title/tt0037498/,movie,6.5,110,1945,"Comedy, Drama, Romance",337,1945-01-12,William A. Seiter,,
549,tt0044015,2020-10-18,2020-10-18,,The Secret of Convict Lake,https://www.imdb.com/title/tt0044015/,movie,6.9,83,1951,Western,964,1951-07-29,Michael Gordon,,
550,tt0076843,2020-10-18,2020-10-18,,The Turning Point,https://www.imdb.com/title/tt0076843/,movie,6.9,119,1977,"Drama, Romance",4457,1977-11-14,Herbert Ross,,
551,tt0049552,2020-10-18,2020-10-18,,Nightfall,https://www.imdb.com/title/tt0049552/,movie,7.2,78,1956,"Crime, Drama, Film-Noir, Romance, Thriller",3818,1956-11-09,Jacques Tourneur,,
552,tt0036745,2020-10-19,2020-10-19,,Dark Waters,https://www.imdb.com/title/tt0036745/,movie,6.5,90,1944,"Drama, Film-Noir, Mystery, Thriller",958,1944-11-21,André De Toth,,
553,tt0040257,2020-10-19,2020-10-19,,Cry of the City,https://www.imdb.com/title/tt0040257/,movie,7.2,95,1948,"Crime, Drama, Film-Noir",2680,1948-09-29,Robert Siodmak,,
554,tt0051207,2020-10-20,2020-10-20,,The Wrong Man,https://www.imdb.com/title/tt0051207/,movie,7.4,105,1956,"Drama, Film-Noir",27093,1956-12-13,Alfred Hitchcock,,
555,tt0040338,2020-10-21,2020-10-21,,The Fallen Idol,https://www.imdb.com/title/tt0040338/,movie,7.7,95,1948,"Drama, Mystery, Thriller",8247,1948-08-31,Carol Reed,,
556,tt0041546,2020-10-24,2020-10-24,,Kind Hearts and Coronets,https://www.imdb.com/title/tt0041546/,movie,8.0,106,1949,"Comedy, Crime",36036,1949-06-23,Robert Hamer,,
557,tt0040481,2020-10-24,2020-10-24,,It Always Rains on Sunday,https://www.imdb.com/title/tt0040481/,movie,7.2,92,1947,"Crime, Drama",1684,1947-11-28,Robert Hamer,,
558,tt0058213,2020-10-25,2020-10-25,,"Hush...Hush, Sweet Charlotte",https://www.imdb.com/title/tt0058213/,movie,7.6,133,1964,"Crime, Drama, Mystery, Thriller",13753,1964-12-16,Robert Aldrich,,
559,tt0050766,2020-10-25,2020-10-25,,Night of the Demon,https://www.imdb.com/title/tt0050766/,movie,7.5,95,1957,"Fantasy, Horror, Mystery, Thriller",12749,1957-11-09,Jacques Tourneur,,
560,tt0036027,2020-10-25,2020-10-25,,I Walked with a Zombie,https://www.imdb.com/title/tt0036027/,movie,7.1,69,1943,"Drama, Fantasy, Horror, Romance",11666,1943-04-08,Jacques Tourneur,,
561,tt0045251,2020-10-25,2020-10-25,,The Tragedy of Othello: The Moor of Venice,https://www.imdb.com/title/tt0045251/,movie,7.6,90,1951,"Drama, History, Romance",8226,1951-11-27,Orson Welles,,
562,tt0042275,2020-10-25,2020-10-25,,Born to Be Bad,https://www.imdb.com/title/tt0042275/,movie,6.7,94,1950,"Drama, Film-Noir",2158,1950-08-31,Nicholas Ray,,
563,tt0034798,2020-10-26,2020-10-26,,The Glass Key,https://www.imdb.com/title/tt0034798/,movie,7.1,85,1942,"Crime, Drama, Film-Noir, Thriller",6096,1942-09-08,Stuart Heisler,,
564,tt0047878,2020-10-26,2020-10-26,,The Big Combo,https://www.imdb.com/title/tt0047878/,movie,7.4,87,1955,"Crime, Drama, Film-Noir, Thriller",7111,1955-02-13,Joseph H. Lewis,,
565,tt0040366,2020-10-26,2020-10-26,,Force of Evil,https://www.imdb.com/title/tt0040366/,movie,7.3,79,1948,"Crime, Drama, Film-Noir",6399,1948-12-25,Abraham Polonsky,,
566,tt0058997,2020-10-26,2020-10-26,,Bunny Lake Is Missing,https://www.imdb.com/title/tt0058997/,movie,7.3,107,1965,"Drama, Mystery, Thriller",8658,1965-10-03,Otto Preminger,,
567,tt0048087,2020-10-26,2020-10-26,,Footsteps in the Fog,https://www.imdb.com/title/tt0048087/,movie,7.0,90,1955,"Drama, Thriller",1814,1955-08-01,Arthur Lubin,,
568,tt0018455,2020-10-26,2020-10-26,,Sunrise: A Song of Two Humans,https://www.imdb.com/title/tt0018455/,movie,8.1,94,1927,"Drama, Romance",49288,1927-09-23,F.W. Murnau,,
